src/main/resources/data/resumes/station.txt
Size of objects array: 9073
Elements saved on DataBase:

Station [codename=null, latitude=0.0, longitude=0.0, basin=null]
Station [codename=1943045, latitude=-193100.0, longitude=-434500.0, basin=-]
Station [codename=1943046, latitude=-195700.0, longitude=-434800.0, basin=-]
Station [codename=1943047, latitude=-195100.0, longitude=-435700.0, basin=-]
Station [codename=1943049, latitude=-193341.0, longitude=-435504.0, basin=-]
Station [codename=1943053, latitude=-195600.0, longitude=-435600.0, basin=-]
Station [codename=1943054, latitude=-195600.0, longitude=-435600.0, basin=-]
Station [codename=1943055, latitude=-195400.0, longitude=-435500.0, basin=-]
Station [codename=1943056, latitude=-195400.0, longitude=-435500.0, basin=-]
Station [codename=1943058, latitude=-195000.0, longitude=-430700.0, basin=-]
Station [codename=1943059, latitude=-190200.0, longitude=-432600.0, basin=-]
Station [codename=1943060, latitude=-193700.0, longitude=-435400.0, basin=-]
Station [codename=1943061, latitude=-193700.0, longitude=-431300.0, basin=-]
Station [codename=1943063, latitude=-195600.0, longitude=-435600.0, basin=-]
Station [codename=1943064, latitude=-190000.0, longitude=-430000.0, basin=-]
Station [codename=1943065, latitude=-193400.0, longitude=-435400.0, basin=-]
Station [codename=1943066, latitude=-195600.0, longitude=-435600.0, basin=-]
Station [codename=1943067, latitude=-193636.0, longitude=-431158.0, basin=-]
Station [codename=1943068, latitude=-193600.0, longitude=-431100.0, basin=-]
Station [codename=1943069, latitude=-193600.0, longitude=-431200.0, basin=-]
Station [codename=1943070, latitude=-193600.0, longitude=-431300.0, basin=-]
Station [codename=1943071, latitude=-193621.0, longitude=-431405.0, basin=-]
Station [codename=1943073, latitude=-193800.0, longitude=-435800.0, basin=-]
Station [codename=1943074, latitude=-193908.0, longitude=-431512.0, basin=-]
Station [codename=1943075, latitude=-192600.0, longitude=-431200.0, basin=-]
Station [codename=1943076, latitude=-195500.0, longitude=-432600.0, basin=-]
Station [codename=1943077, latitude=-192524.0, longitude=-431203.0, basin=-]
Station [codename=1943078, latitude=-194939.0, longitude=-435216.0, basin=-]
Station [codename=1943079, latitude=-194115.0, longitude=-435516.0, basin=-]
Station [codename=1943080, latitude=-194500.0, longitude=-430300.0, basin=-]
Station [codename=1943081, latitude=-195400.0, longitude=-431900.0, basin=-]
Station [codename=1943082, latitude=-195743.0, longitude=-435630.0, basin=-]
Station [codename=1943083, latitude=-193814.0, longitude=-435359.0, basin=-]
Station [codename=1943084, latitude=-195955.0, longitude=-435929.0, basin=-]
Station [codename=1943100, latitude=-194600.0, longitude=-430134.0, basin=-]
Station [codename=1943101, latitude=-195800.0, longitude=-432700.0, basin=-]
Station [codename=1943102, latitude=-192700.0, longitude=-431400.0, basin=-]
Station [codename=1944000, latitude=-192900.0, longitude=-440900.0, basin=-]
Station [codename=1944001, latitude=-195200.0, longitude=-443600.0, basin=-]
Station [codename=1944002, latitude=-195700.0, longitude=-444200.0, basin=-]
Station [codename=1944003, latitude=-195900.0, longitude=-442500.0, basin=-]
Station [codename=1944004, latitude=-195720.0, longitude=-441824.0, basin=-]
Station [codename=1944005, latitude=-195817.0, longitude=-441206.0, basin=-]
Station [codename=1944006, latitude=-195900.0, longitude=-445100.0, basin=-]
Station [codename=1944007, latitude=-195247.0, longitude=-442518.0, basin=-]
Station [codename=1944008, latitude=-193700.0, longitude=-443900.0, basin=-]
Station [codename=1944009, latitude=-193804.0, longitude=-440312.0, basin=-]
Station [codename=1944010, latitude=-191605.0, longitude=-442406.0, basin=-]
Station [codename=1944011, latitude=-194341.0, longitude=-444824.0, basin=-]
Station [codename=1944013, latitude=-191000.0, longitude=-444100.0, basin=-]
Station [codename=1944014, latitude=-192900.0, longitude=-440900.0, basin=-]
Station [codename=1944015, latitude=-192900.0, longitude=-440900.0, basin=-]
Station [codename=1944016, latitude=-192800.0, longitude=-441500.0, basin=-]
Station [codename=1944017, latitude=-194400.0, longitude=-440500.0, basin=-]
Station [codename=1944018, latitude=-191733.0, longitude=-442440.0, basin=-]
Station [codename=1944019, latitude=-192800.0, longitude=-441500.0, basin=-]
Station [codename=1944020, latitude=-190047.0, longitude=-440212.0, basin=-]
Station [codename=1944021, latitude=-194146.0, longitude=-445546.0, basin=-]
Station [codename=1944022, latitude=-193552.0, longitude=-442510.0, basin=-]
Station [codename=1944023, latitude=-193700.0, longitude=-440300.0, basin=-]
Station [codename=1944024, latitude=-191414.0, longitude=-440723.0, basin=-]
Station [codename=1944025, latitude=-195900.0, longitude=-443100.0, basin=-]
Station [codename=1944026, latitude=-195751.0, longitude=-442707.0, basin=-]
Station [codename=1944027, latitude=-195720.0, longitude=-442004.0, basin=-]
Station [codename=1944029, latitude=-192700.0, longitude=-441400.0, basin=-]
Station [codename=1944030, latitude=-195930.0, longitude=-443132.0, basin=-]
Station [codename=1944031, latitude=-192524.0, longitude=-443254.0, basin=-]
Station [codename=1944032, latitude=-194104.0, longitude=-445244.0, basin=-]
Station [codename=1944033, latitude=-194000.0, longitude=-445400.0, basin=-]
Station [codename=1944035, latitude=-195100.0, longitude=-443700.0, basin=-]
Station [codename=1944036, latitude=-193000.0, longitude=-444100.0, basin=-]
Station [codename=1944037, latitude=-194600.0, longitude=-445400.0, basin=-]
Station [codename=1944038, latitude=-194100.0, longitude=-445600.0, basin=-]
Station [codename=1944039, latitude=-190500.0, longitude=-442900.0, basin=-]
Station [codename=1944040, latitude=-191600.0, longitude=-444900.0, basin=-]
Station [codename=1944041, latitude=-193500.0, longitude=-443200.0, basin=-]
Station [codename=1944042, latitude=-191000.0, longitude=-444000.0, basin=-]
Station [codename=1944043, latitude=-193000.0, longitude=-444500.0, basin=-]
Station [codename=1944048, latitude=-195930.0, longitude=-442526.0, basin=-]
Station [codename=1944049, latitude=-192542.0, longitude=-444311.0, basin=-]
Station [codename=1944050, latitude=-194000.0, longitude=-445400.0, basin=-]
Station [codename=1944051, latitude=-195200.0, longitude=-442500.0, basin=-]
Station [codename=1944052, latitude=-192800.0, longitude=-441500.0, basin=-]
Station [codename=1944053, latitude=-195400.0, longitude=-440600.0, basin=-]
Station [codename=1944055, latitude=-195824.0, longitude=-441117.0, basin=-]
Station [codename=1944057, latitude=-194700.0, longitude=-442000.0, basin=-]
Station [codename=1944058, latitude=-195800.0, longitude=-442000.0, basin=-]
Station [codename=1944059, latitude=-193347.0, longitude=-442649.0, basin=-]
Station [codename=1944060, latitude=-191000.0, longitude=-444000.0, basin=-]
Station [codename=1944061, latitude=-193700.0, longitude=-440200.0, basin=-]
Station [codename=1944062, latitude=-195858.0, longitude=-442932.0, basin=-]
Station [codename=1944063, latitude=-190514.0, longitude=-445650.0, basin=-]
Station [codename=1944064, latitude=-194800.0, longitude=-441800.0, basin=-]
Station [codename=1944065, latitude=-195400.0, longitude=-440000.0, basin=-]
Station [codename=1944066, latitude=-194049.0, longitude=-445348.0, basin=-]
Station [codename=1944067, latitude=-195424.0, longitude=-440404.0, basin=-]
Station [codename=1944068, latitude=-190144.0, longitude=-441138.0, basin=-]
Station [codename=1944069, latitude=-194531.0, longitude=-441832.0, basin=-]
Station [codename=1944070, latitude=-193050.0, longitude=-444052.0, basin=-]
Station [codename=1944071, latitude=-194544.0, longitude=-440514.0, basin=-]
Station [codename=1944072, latitude=-191701.0, longitude=-442316.0, basin=-]
Station [codename=1944074, latitude=-193326.0, longitude=-440513.0, basin=-]
Station [codename=1944075, latitude=-195223.0, longitude=-445931.0, basin=-]
Station [codename=1944076, latitude=-195209.0, longitude=-443628.0, basin=-]
Station [codename=1944077, latitude=-195743.0, longitude=-441853.0, basin=-]
Station [codename=1944078, latitude=-195654.0, longitude=-441818.0, basin=-]
Station [codename=1945000, latitude=-195654.0, longitude=-451001.0, basin=-]
Station [codename=1945001, latitude=-192100.0, longitude=-451400.0, basin=-]
Station [codename=1945002, latitude=-192341.0, longitude=-455304.0, basin=-]
Station [codename=1945003, latitude=-192700.0, longitude=-453600.0, basin=-]
Station [codename=1945004, latitude=-194506.0, longitude=-450701.0, basin=-]
Station [codename=1945005, latitude=-190900.0, longitude=-452700.0, basin=-]
Station [codename=1945006, latitude=-192600.0, longitude=-454800.0, basin=-]
Station [codename=1945008, latitude=-194433.0, longitude=-451518.0, basin=-]
Station [codename=1945009, latitude=-191300.0, longitude=-450000.0, basin=-]
Station [codename=1945010, latitude=-191000.0, longitude=-452600.0, basin=-]
Station [codename=1945011, latitude=-194800.0, longitude=-454100.0, basin=-]
Station [codename=1945012, latitude=-194900.0, longitude=-454200.0, basin=-]
Station [codename=1945013, latitude=-191400.0, longitude=-455800.0, basin=-]
Station [codename=1945014, latitude=-194100.0, longitude=-452300.0, basin=-]
Station [codename=1945015, latitude=-194300.0, longitude=-455600.0, basin=-]
Station [codename=1945016, latitude=-195800.0, longitude=-453500.0, basin=-]
Station [codename=1945017, latitude=-191800.0, longitude=-450500.0, basin=-]
Station [codename=1945018, latitude=-190900.0, longitude=-452700.0, basin=-]
Station [codename=1945019, latitude=-192807.0, longitude=-453606.0, basin=-]
Station [codename=1945020, latitude=-191800.0, longitude=-450400.0, basin=-]
Station [codename=1945021, latitude=-191800.0, longitude=-451700.0, basin=-]
Station [codename=1945022, latitude=-191300.0, longitude=-450000.0, basin=-]
Station [codename=1945034, latitude=-192100.0, longitude=-451300.0, basin=-]
Station [codename=1945035, latitude=-190947.0, longitude=-452633.0, basin=-]
Station [codename=1945036, latitude=-192700.0, longitude=-453100.0, basin=-]
Station [codename=1945037, latitude=-193956.0, longitude=-453908.0, basin=-]
Station [codename=1945038, latitude=-191643.0, longitude=-451709.0, basin=-]
Station [codename=1945039, latitude=-191956.0, longitude=-451341.0, basin=-]
Station [codename=1945040, latitude=-194400.0, longitude=-451500.0, basin=-]
Station [codename=1945041, latitude=-193200.0, longitude=-454700.0, basin=-]
Station [codename=1945042, latitude=-192833.0, longitude=-453620.0, basin=-]
Station [codename=1945043, latitude=-191717.0, longitude=-453415.0, basin=-]
Station [codename=1945044, latitude=-193750.0, longitude=-450641.0, basin=-]
Station [codename=1945045, latitude=-191006.0, longitude=-452714.0, basin=-]
Station [codename=1945046, latitude=-194801.0, longitude=-454141.0, basin=-]
Station [codename=1945047, latitude=-191332.0, longitude=-455807.0, basin=-]
Station [codename=1945048, latitude=-193142.0, longitude=-455749.0, basin=-]
Station [codename=1945049, latitude=-194724.0, longitude=-451333.0, basin=-]
Station [codename=1945050, latitude=-192046.0, longitude=-451357.0, basin=-]
Station [codename=1945051, latitude=-191742.0, longitude=-450221.0, basin=-]
Station [codename=1945052, latitude=-190126.0, longitude=-455726.0, basin=-]
Station [codename=1945055, latitude=-191840.0, longitude=-451759.0, basin=-]
Station [codename=1945056, latitude=-193016.0, longitude=-453820.0, basin=-]
Station [codename=1945057, latitude=-193133.0, longitude=-454713.0, basin=-]
Station [codename=1946000, latitude=-195246.0, longitude=-460158.0, basin=-]
Station [codename=1946001, latitude=-193600.0, longitude=-465400.0, basin=-]
Station [codename=1946002, latitude=-193500.0, longitude=-465400.0, basin=-]
Station [codename=1946003, latitude=-194100.0, longitude=-461000.0, basin=-]
Station [codename=1946004, latitude=-192830.0, longitude=-463231.0, basin=-]
Station [codename=1946005, latitude=-190414.0, longitude=-464745.0, basin=-]
Station [codename=1946006, latitude=-191000.0, longitude=-461600.0, basin=-]
Station [codename=1946007, latitude=-193100.0, longitude=-463416.0, basin=-]
Station [codename=1946008, latitude=-190646.0, longitude=-464118.0, basin=-]
Station [codename=1946009, latitude=-191855.0, longitude=-460240.0, basin=-]
Station [codename=1946010, latitude=-194505.0, longitude=-462443.0, basin=-]
Station [codename=1946011, latitude=-195537.0, longitude=-464931.0, basin=-]
Station [codename=1946012, latitude=-190000.0, longitude=-460000.0, basin=-]
Station [codename=1946013, latitude=-191200.0, longitude=-461500.0, basin=-]
Station [codename=1946015, latitude=-193400.0, longitude=-465600.0, basin=-]
Station [codename=1946016, latitude=-194200.0, longitude=-461000.0, basin=-]
Station [codename=1946017, latitude=-192057.0, longitude=-465000.0, basin=-]
Station [codename=1946018, latitude=-191924.0, longitude=-463814.0, basin=-]
Station [codename=1946019, latitude=-194030.0, longitude=-464058.0, basin=-]
Station [codename=1946020, latitude=-193151.0, longitude=-460601.0, basin=-]
Station [codename=1946021, latitude=-193541.0, longitude=-465426.0, basin=-]
Station [codename=1946022, latitude=-190012.0, longitude=-461822.0, basin=-]
Station [codename=1946023, latitude=-195923.0, longitude=-461305.0, basin=-]
Station [codename=1946024, latitude=-190702.0, longitude=-464055.0, basin=-]
Station [codename=1946025, latitude=-194109.0, longitude=-492725.0, basin=-]
Station [codename=1946026, latitude=-191918.0, longitude=-460355.0, basin=-]
Station [codename=1947000, latitude=-194500.0, longitude=-474600.0, basin=-]
Station [codename=1947001, latitude=-191857.0, longitude=-473134.0, basin=-]
Station [codename=1947002, latitude=-195549.0, longitude=-473234.0, basin=-]
Station [codename=1947003, latitude=-190300.0, longitude=-475600.0, basin=-]
Station [codename=1947004, latitude=-191100.0, longitude=-470600.0, basin=-]
Station [codename=1947005, latitude=-190200.0, longitude=-475800.0, basin=-]
Station [codename=1947006, latitude=-190848.0, longitude=-471105.0, basin=-]
Station [codename=1947007, latitude=-192055.0, longitude=-471743.0, basin=-]
Station [codename=1947008, latitude=-195243.0, longitude=-472117.0, basin=-]
Station [codename=1947009, latitude=-193215.0, longitude=-472711.0, basin=-]
Station [codename=1947010, latitude=-190800.0, longitude=-474100.0, basin=-]
Station [codename=1947011, latitude=-190000.0, longitude=-470000.0, basin=-]
Station [codename=1947012, latitude=-194500.0, longitude=-475700.0, basin=-]
Station [codename=1947013, latitude=-192900.0, longitude=-473100.0, basin=-]
Station [codename=1947014, latitude=-190000.0, longitude=-470000.0, basin=-]
Station [codename=1947015, latitude=-193200.0, longitude=-470000.0, basin=-]
